index,molecule_chembl_id,canonical_smiles,standard_value,is_valid
1712,CHEMBL1860797,Cc1cccc(C)c1/C(=N/O)NC1CCCCC1,5.0,True
1713,CHEMBL1860146,N=C(NC1CCCCC1)c1ccccc1-c1ccccc1,5.0,True
1714,CHEMBL1859193,O/N=C(\NC1CCCCC1)c1cccc(-c2ccccc2)c1,2.6,True
1715,CHEMBL1858843,O/N=C(\NC1CCCCC1)c1ccc(-c2ccccc2)cc1,5.0,True
1716,CHEMBL1860345,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NCc2ccco2)cc1,0.96,True
1717,CHEMBL1858892,CCC(CC)N/C(=N\O)c1ccnc(Oc2ccc(OC)cc2)c1,3.65,True
1718,CHEMBL1859915,O/N=C(\NCC1CCCCC1)c1ccnc(Oc2ccc(Cl)cc2)c1,3.98,True
1719,CHEMBL1858600,O/N=C(\NC1CCCC1)c1ccnc(Oc2ccc(Cl)cc2)c1,5.0,True
1720,CHEMBL1860141,Cc1ccc(/C(=N/O)NC2CCCC2)c(Oc2ccc3oc4ccccc4c3c2)n1,0.67,True
1721,CHEMBL1862098,CSc1ccc(Oc2nc(C)ccc2/C(=N/O)NC2CCCC2)cc1C,0.96,True
1722,CHEMBL1858148,Cc1ccc(/C(=N/O)NCC(C)(C)C)c(Oc2ccc3ccccc3c2)n1,0.19,True
1724,CHEMBL1859901,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NCC(C)(C)C)cn2)c1,0.77,True
1725,CHEMBL1859172,O/N=C(\NC1CCC1)c1ccc(Oc2ccc3oc4ccccc4c3c2)nc1,1.06,True
1726,CHEMBL1861140,O/N=C(\NC1CCC1)c1ccc(Oc2c(F)c(F)cc(F)c2F)nc1,2.58,True
1727,CHEMBL1858197,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NC3CCC3)cn2)c1,0.59,True
1728,CHEMBL1860618,O/N=C(\NC1CCC1)c1ccc(Oc2ccc3ccccc3c2)nc1,5.0,True
1729,CHEMBL1862623,Cc1ccc(/C(=N/O)NC2CCCCC2)c(Oc2ccc3ccccc3c2)n1,0.37,True
1730,CHEMBL1859157,O/N=C(\NC1CCCCC1)c1ccc(Oc2c(F)c(F)cc(F)c2F)nc1,4.06,True
1731,CHEMBL1859749,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NC3CCCCC3)cn2)c1,1.08,True
1732,CHEMBL1858374,O/N=C(\NC1CCCCC1)c1ccc(Oc2ccc3ccccc3c2)nc1,5.0,True
1733,CHEMBL1860330,COCC(C)N/C(=N\O)c1ccc(Oc2ccc3ccccc3c2)nc1,5.0,True
1734,CHEMBL1860034,Cc1cc(Oc2ccc(/C(=N/O)N3CCCC3C)cn2)cc(C(C)C)c1,5.0,True
1735,CHEMBL1862705,CC1CCCN1/C(=N\O)c1ccc(Oc2ccc3ccccc3c2)nc1,2.32,True
1736,CHEMBL1860841,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NC3CCC(C)CC3)cn2)c1,2.93,True
1737,CHEMBL1861303,CC(C)COc1ncccc1/C(=N/O)NC1CCCC1,0.96,True
1738,CHEMBL1860717,Cc1cc(C)cc(CN/C(=N\O)c2cccnc2OCc2ccccc2F)c1,1.96,True
1739,CHEMBL1858677,CN(/C(=N\O)c1cccnc1OCc1cccc(F)c1)c1ccccc1,1.09,True
1740,CHEMBL1862669,CN(/C(=N\O)c1cccnc1OCc1ccccc1F)c1ccccc1,1.06,True
1741,CHEMBL1859609,C[C@H]1C(NCc2coc(-c3ccc(Cl)cc3)n2)C[C@@H]2C[C@H]1C2(C)C,0.9,True
1745,CHEMBL1860491,CC1(C)[C@H]2CC[C@@H](CNCc3coc(-c4ccc(Cl)cc4)n3)[C@@H]1C2,0.8,True
1749,CHEMBL1861713,Clc1ccc(-c2nc(CNC3CC4CCC3C4)co2)cc1,2.81,True
1750,CHEMBL1861370,CC1CC(NCc2coc(-c3ccc(Cl)cc3)n2)CC(C)(C)C1,1.18,True
1754,CHEMBL1859027,Clc1ccc(-c2nc(CN[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)co2)cc1,5.0,True
1755,CHEMBL1858516,Clc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,1.8,True
1759,CHEMBL1859467,Clc1ccc(-c2nc(CNC3CCCC3)co2)cc1,4.78,True
1760,CHEMBL1861071,Clc1ccc(-c2nc(CNC3CCCCC3)co2)cc1,1.86,True
1761,CHEMBL1860461,Clc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,1.27,True
1765,CHEMBL1857943,Clc1ccc(-c2nc(CNc3ccccc3)co2)cc1,5.0,True
1766,CHEMBL1859209,CN(Cc1coc(-c2ccc(Cl)cc2)n1)C1CCCCC1,2.7,True
1767,CHEMBL1857858,CCCC(CCC)NCc1coc(-c2ccc(Cl)cc2)n1,2.08,True
1768,CHEMBL1861550,CCN(CC)Cc1coc(-c2ccc(Cl)cc2)n1,5.0,True
1769,CHEMBL1859848,Clc1ccc(-c2nc(CN3CCCCC3)co2)cc1,5.0,True
1770,CHEMBL1862269,C[C@@H](NCc1coc(-c2ccc(Cl)cc2)n1)C1CCCCC1,1.74,True
1771,CHEMBL1857865,C[C@H](NCc1coc(-c2ccc(Cl)cc2)n1)C1CCCCC1,2.29,True
1772,CHEMBL1861308,O/N=C(\NC1CCCCC1)c1ccccc1F,3.92,True
1773,CHEMBL1861959,CCc1ccc(/C(=N/O)NC2CCCCC2)cc1,0.98,True
1774,CHEMBL1862608,CCCCc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,0.37,True
1779,CHEMBL1861940,CCCCc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,0.48,True
1784,CHEMBL1860800,CCCCc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,0.57,True
1788,CHEMBL1859878,Brc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,2.26,True
1792,CHEMBL1860182,CC1CC(NCc2coc(-c3ccc(Br)cc3)n2)CC(C)(C)C1,0.54,True
1796,CHEMBL1859173,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NCc1coc(-c3ccc(Br)cc3)n1)C2(C)C,0.42,True
1800,CHEMBL1858881,Clc1ccsc1-c1nc(CNC2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)co1,5.0,True
1801,CHEMBL1862169,CC1CC(NCc2coc(-c3sccc3Cl)n2)CC(C)(C)C1,5.0,True
1802,CHEMBL1858314,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NCc1coc(-c3sccc3Cl)n1)C2(C)C,5.0,True
1803,CHEMBL1861328,CCc1ccccc1/C(=N\O)NC1CCCCC1,3.58,True
1804,CHEMBL1858239,O/N=C(/NC1CCCCC1)c1cccc2ccccc12,3.96,True
1805,CHEMBL1859163,O/N=C(/NC1CCCCC1)c1ccc2ccccc2c1,5.0,True
1806,CHEMBL1859634,O/N=C(\NC1CCCCC1)C1CCCCC1,5.0,True
1807,CHEMBL1860122,COc1ccc(/C(=N/O)NCC2CCCCC2)cc1,3.41,True
1808,CHEMBL1861265,O/N=C(\NCC1CCCCC1)c1ccccc1-c1ccccc1,2.15,True
1809,CHEMBL1858632,CCC(CC)N/C(=N\O)c1ccc(Oc2cc(C)cc(C)c2)nc1,1.61,True
1810,CHEMBL1862448,CCC(C)(C)N/C(=N\O)c1ccc(Oc2ccc3oc4ccccc4c3c2)nc1,1.6,True
1812,CHEMBL1862518,CCC(C)(C)N/C(=N\O)c1ccc(Oc2cc(C)cc(C)c2)nc1,2.36,True
1813,CHEMBL1859963,CC1CCC(C)N1/C(=N\O)c1ccc(Oc2ccc3ccccc3c2)nc1,0.91,True
1814,CHEMBL1862007,Cc1cc(Oc2ccc(/C(=N/O)NCC3CC3)cn2)cc(C(C)C)c1,0.29,True
1816,CHEMBL1860880,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NCC3CC3)cn2)c1,1.02,True
1817,CHEMBL1861065,O/N=C(\NC1CC1)c1ccc(Oc2ccc3oc4ccccc4c3c2)nc1,36.65,True
1818,CHEMBL1858700,O/N=C(\NCc1cccnc1)c1ccc(Oc2ccc3oc4ccccc4c3c2)nc1,3.79,True
1819,CHEMBL1858453,O/N=C(\NC1CCCC1)c1ccc(Oc2c(F)c(F)cc(F)c2F)nc1,3.8,True
1820,CHEMBL1858279,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NC3CCCC3)cn2)c1,0.59,True
1821,CHEMBL1861630,O/N=C(\NC1CCCCC1)c1cccc(F)c1,5.0,True
1822,CHEMBL1862694,O/N=C(\NC1CCCCC1)c1ccc(F)cc1,4.92,True
1823,CHEMBL1861897,O/N=C(\CNC1CCCCC1)c1ccccc1,5.0,True
1824,CHEMBL1861020,COc1ccc(/C(CNC2CCCCC2)=N/O)cc1,4.47,True
1825,CHEMBL1860634,CC1CC(NCc2coc(-c3ccc(C(C)(C)C)cc3)n2)CC(C)(C)C1,5.0,True
1829,CHEMBL1859276,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NCc1coc(-c3ccc(C(C)(C)C)cc3)n1)C2(C)C,5.0,True
1833,CHEMBL1862017,c1ccc(-c2ccc(-c3nc(CNC4[C@H]5C[C@@H]6C[C@@H](C[C@H]4C6)C5)co3)cc2)cc1,0.92,True
1837,CHEMBL1860735,CCCCCC(C)NCc1coc(-c2cccc(F)c2F)n1,4.08,True
1838,CHEMBL1861291,CCCCCC(C)NCc1coc(-c2c(F)cccc2F)n1,4.83,True
1839,CHEMBL1861877,CC(C)(C)c1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,0.83,True
1843,CHEMBL1859822,CCCCc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,0.31,True
1847,CHEMBL1860204,CC1(C)[C@H]2CC[C@@H](CNCc3coc(-c4ccc(Br)cc4)n3)[C@@H]1C2,5.0,True
1851,CHEMBL1859977,CC(C)(C)c1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,5.0,True
1855,CHEMBL1860488,CC1(C)[C@H]2CC[C@@H](CNCc3coc(-c4sccc4Cl)n3)[C@@H]1C2,5.0,True
1856,CHEMBL1858910,CCCCc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,0.4,True
1860,CHEMBL1858112,Brc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,3.56,True
1864,CHEMBL1857856,CC(C)(C)c1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,0.44,True
1868,CHEMBL1858508,Clc1ccsc1-c1nc(CNC2CCCCCC2)co1,5.0,True
1869,CHEMBL1858781,COc1ccccc1/C(N)=N/O,5.0,True
1870,CHEMBL1860339,COc1cccc(/C(N)=N/O)c1,5.0,True
1871,CHEMBL368779,COc1ccc(C(=N)NO)cc1,5.0,True
1872,CHEMBL1860725,O/N=C(\NC1CCCCC1)c1cc(F)cc(F)c1,5.0,True
1873,CHEMBL1861979,O/N=C(\NC1CCCCC1)c1c(F)cccc1F,5.0,True
1874,CHEMBL1861752,COC/C(=N/O)c1ccc(OC)cc1,5.0,True
1876,CHEMBL1860283,COc1ccc(/C(CO)=N/O)cc1,5.0,True
1878,CHEMBL1860683,COc1ccc(-c2noc(C(C)C)n2)cc1,5.0,True
1879,CHEMBL1862429,COc1ccc(/C(=N/O)N(C(=O)C(C)C)C(=O)C(C)C)cc1,5.0,True
1880,CHEMBL1858783,COc1ccccc1-c1noc(C(C)C)n1,5.0,True
1881,CHEMBL1861576,COc1ccccc1/C(=N/O)N(C(=O)C(C)C)C(=O)C(C)C,5.0,True
1882,CHEMBL1860624,COc1cccc(-c2noc(C(C)C)n2)c1,5.0,True
1883,CHEMBL1859032,COc1cccc(/C(=N/O)N(C(=O)C(C)C)C(=O)C(C)C)c1,5.0,True
1884,CHEMBL1858958,CCCNC/C(=N\O)c1ccc(OC)cc1,5.0,True
1885,CHEMBL1861439,COc1ccc(/C(CNC(C)C)=N/O)cc1,5.0,True
1886,CHEMBL1860914,OC/C(=N\O)c1ccccc1,5.0,True
1887,CHEMBL1860998,COc1ccc(C(=O)NC2CCCCC2)c(OC)c1,5.0,True
1888,CHEMBL1860300,CCCCOc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,0.39,True
1892,CHEMBL1860951,CCCCOc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,0.58,True
1896,CHEMBL1859470,CCCCOc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,1.03,True
1900,CHEMBL1858441,CCCCOc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,0.4,True
1904,CHEMBL1862280,CC1CC(NCc2coc(-c3ccc(-c4ccccc4)cc3)n2)CC(C)(C)C1,0.25,True
1905,CHEMBL1858799,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccccc1SC,0.22,True
1907,CHEMBL1860479,CCC(CC)N/C(=N\O)c1cccnc1Oc1ccccc1OC,0.59,True
1908,CHEMBL1857859,CCC(CC)N/C(=N\O)c1cccnc1Oc1ccccc1F,0.43,True
1909,CHEMBL1859913,CCC(CC)N/C(=N\O)c1cccnc1Oc1ccccc1SC,0.41,True
1910,CHEMBL1861090,CCC(CC)N/C(=N\O)c1ccc(Oc2cccc3c2CCCC3)nc1,1.26,True
1911,CHEMBL1859984,CCc1ccc(Oc2ccc(/C(=N/O)NCC3CC3)cn2)cc1,0.37,True
1912,CHEMBL1861587,COc1ccccc1Oc1ncccc1/C(=N/O)NCC1CC1,0.35,True
1913,CHEMBL1861281,Cc1ccc(Oc2ccc(/C(=N/O)NCC3CC3)cn2)c(C)c1,0.3,True
1915,CHEMBL1858585,CSc1ccccc1Oc1ncccc1/C(=N/O)NCC1CC1,0.53,True
1917,CHEMBL1860433,O/N=C(\NCC1CC1)c1ccc(Oc2cccc3c2CCCC3)nc1,0.53,True
1918,CHEMBL1860399,O/N=C(\NC1CC1)c1cccnc1Oc1ccccc1F,4.25,True
1919,CHEMBL1858122,Cc1ccc(/C(=N/O)NCCN2CCCC2)c(Oc2ccc(F)cc2)n1,37.55,True
1920,CHEMBL1858590,CCc1ccc(Oc2ccc(/C(=N/O)NC3CCCC3)cn2)cc1,40.84,True
1921,CHEMBL1858615,COc1ccccc1Oc1ncccc1/C(=N/O)NC1CCCC1,0.61,True
1923,CHEMBL1861845,Cc1ccc(Oc2ccc(/C(=N/O)NC3CCCC3)cn2)c(C)c1,21.78,True
1924,CHEMBL1858140,Cc1ccc(Oc2nc(C)ccc2/C(=N/O)NC2CCCC2)cc1,6.96,True
1925,CHEMBL1858920,O/N=C(\NC1CCCC1)c1cccnc1Oc1ccccc1F,18.22,True
1926,CHEMBL1861603,CSc1ccccc1Oc1ncccc1/C(=N/O)NC1CCCC1,2.99,True
1927,CHEMBL1859702,O/N=C(\NC1CCCC1)c1ccc(Oc2cccc3c2CCCC3)nc1,0.31,True
1928,CHEMBL1860464,CC1CCC(N/C(=N\O)c2cccnc2Oc2ccc(-n3cncn3)cc2)CC1,0.3,True
1930,CHEMBL1858184,CC1CCC(N/C(=N\O)c2cccnc2Oc2ccc(F)cc2Cl)CC1,0.19,True
1932,CHEMBL1861479,Cc1ccc(/C(=N/O)NC2CCC(C)CC2)c(OCc2ccccn2)n1,2.16,True
1934,CHEMBL1861639,CC1CCc2ccccc2N1/C(=N\O)c1cccnc1Oc1ccc(-n2cncn2)cc1,0.73,True
1935,CHEMBL1862684,Cc1cc(C)cc(Oc2nc(C)ccc2/C(=N/O)N2c3ccccc3CCC2C)c1,1.6,True
1936,CHEMBL1859418,Cc1cc(C)cc(CN/C(=N\O)c2ccc(C)nc2OCc2ccccn2)c1,2.79,True
1937,CHEMBL1859268,CCC(C)(C)N/C(=N\O)c1ccc(Oc2cccc3ccccc23)nc1,0.86,True
1941,CHEMBL1862157,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NCc1coc(-c3ccc(-c4ccccc4)cc3)n1)C2(C)C,0.37,True
1945,CHEMBL1860667,CC1(C)[C@H]2CC[C@@H](CNCc3coc(-c4ccc(-c5ccccc5)cc4)n3)[C@@H]1C2,0.28,True
1949,CHEMBL1861693,c1ccc(-c2ccc(-c3nc(CNC4CCCCCC4)co3)cc2)cc1,0.27,True
1953,CHEMBL1862217,CCCCOc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,0.34,True
1957,CHEMBL1859972,O=C(NC1CCCCC1)c1ccccc1-c1ccccc1,5.0,True
1958,CHEMBL1860396,COc1ccc(C(=O)NC2CCCCC2)cc1,5.0,True
1959,CHEMBL1858785,CCOc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,1.12,True
1963,CHEMBL1860746,COc1ccc(C(=O)N(C)OC)cc1,5.0,True
1964,CHEMBL1859510,CON(C)C(=O)c1ccccc1-c1ccccc1,5.0,True
1966,CHEMBL1860389,O/N=C(\Nc1ccccc1)c1ccccc1-c1ccccc1,4.39,True
1967,CHEMBL1858809,COc1ccc(/C(=N\O)Nc2ccccc2)cc1,2.72,True
1968,CHEMBL1860686,CCc1ccc(N/C(=N/O)c2ccc(OC)cc2)cc1,3.69,True
1969,CHEMBL1861272,CCc1ccc(N/C(=N/O)c2ccccc2-c2ccccc2)cc1,5.0,True
1970,CHEMBL1862235,COc1ccc(N/C(=N/O)c2ccc(OC)cc2)cc1,5.0,True
1971,CHEMBL1861081,COc1ccc(N/C(=N/O)c2ccccc2-c2ccccc2)cc1,5.0,True
1972,CHEMBL1862720,O/N=C(/Nc1ccc(F)cc1)c1ccccc1-c1ccccc1,3.46,True
1973,CHEMBL1859873,CCc1cccc(N/C(=N/O)c2ccc(OC)cc2)c1,0.76,True
1974,CHEMBL1859952,CCc1cccc(N/C(=N/O)c2ccccc2-c2ccccc2)c1,1.23,True
1975,CHEMBL1862245,O/N=C(/c1cccnc1Oc1ccc(F)cc1Cl)N1CCCc2ccccc21,0.54,True
1976,CHEMBL1859852,O/N=C(\NCc1ccccc1)c1cccnc1Oc1ccc(F)cc1Cl,0.62,True
1977,CHEMBL1860512,O/N=C(\NCC1CCCCC1)c1cccnc1Oc1ccc(-n2cncn2)cc1,0.59,True
1978,CHEMBL1859745,O/N=C(\NCC1CCCCC1)c1ccc(Oc2ccc(-n3ccnc3)cc2)nc1,1.43,True
1979,CHEMBL1861519,CCOc1ccccc1-c1nc(CNC(C)C(C)(C)C)co1,2.12,True
1980,CHEMBL1858260,CCOc1ccccc1-c1nc(CNC2CCCCCCCCCCC2)co1,1.51,True
1982,CHEMBL1862483,C[C@@H]1C(NCc2coc(-c3ccccc3Br)n2)C[C@H]2C[C@@H]1C2(C)C,1.22,True
1984,CHEMBL1861372,CCOc1ccccc1-c1nc(CNC2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)co1,1.05,True
1986,CHEMBL1862110,C[C@H]1C(NCc2coc(-c3ccccc3Br)n2)C[C@@H]2C[C@H]1C2(C)C,1.22,True
1988,CHEMBL1862671,CCOc1ccccc1-c1nc(CNC(C)C2CCCCC2)co1,1.94,True
1989,CHEMBL1858333,CCCC(CCC)NCc1coc(-c2ccccc2OCC)n1,1.76,True
1992,CHEMBL1858923,CC1CCCC(NCc2coc(-c3ccccc3Br)n2)C1C,2.06,True
1994,CHEMBL1858988,C[C@@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@H]2C[C@@H]1C2(C)C,1.18,True
1995,CHEMBL1858826,C[C@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@@H]2C[C@H]1C2(C)C,1.56,True
1996,CHEMBL1860474,C[C@H]1C(NCc2coc(-c3cccs3)n2)C[C@@H]2C[C@H]1C2(C)C,2.27,True
1997,CHEMBL1858408,C[C@H]1C(NCc2coc(-c3ccc(O)cc3)n2)C[C@@H]2C[C@H]1C2(C)C,1.36,True
1998,CHEMBL1933084,CC12CC3CC(N)(CC(C1)c1ccccc13)C2,4800.0,True
1999,CHEMBL1934729,CC12CC3CC(NCc4ccccc4)(CC(C1)c1ccccc13)C2,3000.0,True
2000,CHEMBL1934730,CN(Cc1ccccc1)C12CC3CC(C)(CC(C1)c1ccccc13)C2,5250.0,True
2001,CHEMBL1934731,CNC12CC3CC(C)(CC(C1)c1ccccc13)C2,4460.0,True
2002,CHEMBL1934732,C#CCNC12CC3CC(C)(CC(C1)c1ccccc13)C2,1990.0,True
2003,CHEMBL1934733,C#CCN(CC#C)C12CC3CC(C)(CC(C1)c1ccccc13)C2,13440.0,True
2004,CHEMBL1934734,CN(C)C12CC3CC(C)(CC(C1)c1ccccc13)C2,1990.0,True
2007,CHEMBL1939604,CC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(C)=O)N3c3ccccc3N12,64000.0,True
2009,CHEMBL1939605,O=C(C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(=O)c4ccccc4)N3c3ccccc3N12)c1ccccc1,2030.0,True
2010,CHEMBL1939606,COC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(=O)OC)N3c3ccccc3N12,64000.0,True
2012,CHEMBL1939607,CCOC(=O)C1=NN(c2ccc(Cl)cc2)C2C3N(c4ccc(Cl)cc4)N=C(C(=O)OCC)N3c3ccccc3N12,64000.0,True
2014,CHEMBL1939608,C1=NN(c2ccccc2)C2C3N(C=NN3c3ccccc3)c3ccccc3N12,64000.0,True
2015,CHEMBL1939609,COC(=O)C1=NN(c2ccc(Cl)cc2)C2C3N(c4ccc(Cl)cc4)N=C(C(=O)OC)N3c3c(C)cccc3N12,64000.0,True
2016,CHEMBL1939610,COC(=O)C1=NN(c2ccccc2)C2=CNc3c(C)cccc3N21,64000.0,True
2017,CHEMBL1939611,COC(=O)C1=NN(c2ccccc2)[C@@H]2N1c1ccccc1N1C(C(=O)OC)=NN(c3ccccc3)[C@@]21C,64000.0,True
2018,CHEMBL1939612,CCOC(=O)C1=NN(c2ccc(Cl)cc2)[C@@H]2N1c1ccccc1N1C(C(=O)OCC)=NN(c3ccc(Cl)cc3)[C@@]21C,64000.0,True
2019,CHEMBL1939613,CC(=O)C1=NN(c2ccccc2)[C@@H]2N1c1ccccc1N1C(C(C)=O)=NN(c3ccccc3)[C@@]21C,32220.0,True
2020,CHEMBL1939614,C[C@]12[C@@H]3N(c4ccccc4)N=C(C(=O)c4ccccc4)N3c3ccccc3N1C(C(=O)c1ccccc1)=NN2c1ccccc1,2060.0,True
2021,CHEMBL1939615,COC(=O)C1=NN(c2ccc(Cl)cc2)C2(C1)Nc1ccccc1N1C(C(=O)OC)=NN(c3ccc(Cl)cc3)C12,64000.0,True
2022,CHEMBL1939616,COC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(=O)OC)N3c3[nH]c(-c4ccccc4)cc3N12,64000.0,True
2023,CHEMBL1939731,CC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(C)=O)N3c3[nH]c(-c4ccccc4)cc3N12,64000.0,True
2024,CHEMBL1939732,CCOC(=O)C1=NN(c2ccc(Cl)cc2)C2C3N(c4ccc(Cl)cc4)N=C(C(=O)OCC)N3c3[nH]c(-c4ccccc4)cc3N12,32230.0,True
2025,CHEMBL1939733,C1=C(c2ccccc2)NC2=NC=C3N(c4ccccc4)N=C(c4ccccc4)N3C12,64000.0,True
2026,CHEMBL1939734,COC(=O)C1=NN(c2ccccc2)C2=CN=C3NC(c4ccccc4)=CC3N21,64000.0,True
2027,CHEMBL1950459,c1ccc(CNCCCNCc2ccccc2)cc1,6450.0,True
2028,CHEMBL277864,c1ccc(CNCCCCNCc2ccccc2)cc1,7080.0,True
2029,CHEMBL197209,c1ccc(CNCCCCCCNCc2ccccc2)cc1,2030.0,True
2030,CHEMBL1950460,c1ccc(CNCCCCCCCCNCc2ccccc2)cc1,1180.0,True
2031,CHEMBL1950461,c1ccc(CNCCCCCCCCCCNCc2ccccc2)cc1,610.0,True
2032,CHEMBL1950462,COc1ccc(CNCCCNCc2ccc(OC)cc2)cc1,2040.0,True
2033,CHEMBL23440,COc1ccc(CNCCCCNCc2ccc(OC)cc2)cc1,3200.0,True
2034,CHEMBL1950463,COc1ccc(CNCCCCCCNCc2ccc(OC)cc2)cc1,220.0,True
2035,CHEMBL1950464,COc1ccc(CNCCCCCCCCNCc2ccc(OC)cc2)cc1,5500.0,True
2036,CHEMBL1950465,COc1ccc(CNCCCCCCCCCCNCc2ccc(OC)cc2)cc1,10000.0,True
2037,CHEMBL1950466,c1ccc(COc2ccc(CNCCCNCc3ccc(OCc4ccccc4)cc3)cc2)cc1,62.0,True
2038,CHEMBL280180,c1ccc(COc2ccc(CNCCCCNCc3ccc(OCc4ccccc4)cc3)cc2)cc1,97.0,True
2039,CHEMBL1950467,c1ccc(COc2ccc(CNCCCCCCNCc3ccc(OCc4ccccc4)cc3)cc2)cc1,140.0,True
2040,CHEMBL1950468,c1ccc(COc2ccc(CNCCCCCCCCNCc3ccc(OCc4ccccc4)cc3)cc2)cc1,200.0,True
2041,CHEMBL1950469,c1ccc(COc2ccc(CNCCCCCCCCCCNCc3ccc(OCc4ccccc4)cc3)cc2)cc1,620.0,True
2042,CHEMBL1950470,COc1ccc(CNCCCNCc2ccc(OC)c(O)c2)cc1O,10000.0,True
2043,CHEMBL1950471,COc1ccc(CNCCCCNCc2ccc(OC)c(O)c2)cc1O,10000.0,True
2044,CHEMBL1950472,COc1ccc(CNCCCCCCNCc2ccc(OC)c(O)c2)cc1O,10000.0,True
2045,CHEMBL1950473,COc1ccc(CNCCCCCCCCNCc2ccc(OC)c(O)c2)cc1O,5500.0,True
2046,CHEMBL1950474,COc1ccc(CNCCCCCCCCCCNCc2ccc(OC)c(O)c2)cc1O,960.0,True
2047,CHEMBL1950475,COc1cc(CNCCCNCc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,190.0,True
2048,CHEMBL1950476,COc1cc(CNCCCCNCc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,170.0,True
2049,CHEMBL1950477,COc1cc(CNCCCCCCNCc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,190.0,True
2050,CHEMBL1950478,COc1cc(CNCCCCCCCCNCc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,190.0,True
2051,CHEMBL1950479,COc1cc(CNCCCCCCCCCCNCc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,110.0,True
2053,CHEMBL1958422,O=C(/C=C/c1cccc(S(=O)(=O)N2CCN(c3ncccn3)CC2)c1)NO,34.0,True
2054,CHEMBL1958431,COc1ccc(N2CCN(S(=O)(=O)c3cccc(/C=C/C(=O)NO)c3)CC2)cc1,156.0,True
2055,CHEMBL1958423,O=C(/C=C/c1cccc(S(=O)(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1)NO,64.0,True
2056,CHEMBL1958433,COc1ccccc1N1CCN(S(=O)(=O)c2cccc(/C=C/C(=O)NO)c2)CC1,198.0,True
2057,CHEMBL1958425,O=C(/C=C/c1cccc(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)c1)NO,123.0,True
2058,CHEMBL1958426,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2)c1)NO,137.0,True
